year,inflation,Trade_to_GDP,population,iso3c
2004,4.735801439,45.7170807736155,38249984,TZA
2005,5.034570093,39.0823604170048,39410545,TZA
2006,7.250972621,42.1062250886104,40634948,TZA
2007,7.02551437,50.6035250639872,41923715,TZA
2008,10.27839376,49.4377834367604,43270144,TZA
2009,12.14222787,43.651847078546,44664231,TZA
2010,6.200155956,47.8763970854051,46098591,TZA
2011,12.69096947,56.7951558038873,47570902,TZA
2012,16.00109385,54.3970795702365,49082997,TZA
2013,7.870723646,48.7206555678602,50636595,TZA
2014,6.13161433,49.2025220324748,52234869,TZA
2015,5.587837361,46.4002648351457,53879957,TZA
2016,5.170320175,42.3310410115367,55572201,TZA
2017,,,57310019,TZA
1960,,,42662149,UKR
1961,,,43203635,UKR
1962,,,43749470,UKR
1963,,,44285899,UKR
1964,,,44794327,UKR
1965,,,45261935,UKR
1966,,,45682308,UKR
1967,,,46060452,UKR
1968,,,46409002,UKR
1969,,,46746669,UKR
1970,,,47086761,UKR
1971,,,47433805,UKR
1972,,,47783011,UKR
1973,,,48127172,UKR
1974,,,48455122,UKR
1975,,,48758987,UKR
1976,,,49036456,UKR
1977,,,49290905,UKR
1978,,,49526883,UKR
1979,,,49751257,UKR
1980,,,49968812,UKR
1981,,,50221000,UKR
1982,,,50384000,UKR
1983,,,50564000,UKR
1984,,,50754000,UKR
1985,,,50917000,UKR
1986,,,51097000,UKR
1987,,,51293000,UKR
1988,,,51521000,UKR
1989,,64.2153986570181,51773000,UKR
1990,,56.363309998205,51892000,UKR
1991,,50.0601122094577,52000470,UKR
1992,,45.9708906661368,52150266,UKR
1993,4734.914347,52.0688190027854,52179210,UKR
1994,891.1877481,73.9440017497044,51921041,UKR
1995,376.7461748,97.2296954140089,51512299,UKR
1996,80.32550146,93.856643234453,51057189,UKR
1997,15.94059941,84.2414141773565,50594105,UKR
1998,10.57716115,86.0497255058918,50143939,UKR
1999,22.68367181,101.95170508974,49673350,UKR
2000,28.20309724,119.858293643794,49175848,UKR
2001,11.95880854,109.294774474754,48683865,UKR
2002,0.757420846,105.793808954431,48202500,UKR
2003,5.179677819,112.932775749596,47812950,UKR
2004,9.048067861,114.909029796038,47451600,UKR
2005,13.56957649,102.119143191106,47105150,UKR
2006,9.056316591,96.0955834112832,46787750,UKR
2007,12.84019539,95.206672114839,46509350,UKR
2008,25.23191095,101.834385310572,46258200,UKR
2009,15.89456869,94.4247792455206,46053300,UKR
2010,9.378589479,98.1400774172508,45870700,UKR
2011,7.960094513,106.241812443317,45706100,UKR
2012,0.555555556,91.787745013238,45593300,UKR
2013,-0.276243094,95.1496657789596,45489600,UKR
2014,12.18836565,100.691782483624,45271947,UKR
2015,48.72427984,107.081663770075,45154029,UKR
2016,13.89503782,104.807438122644,45004645,UKR
2017,,102.214574980221,44831159,UKR
1960,,49.1458307520753,6788214,UGA
1961,,46.0620967014392,7006633,UGA
1962,,45.5551197829853,7240174,UGA
1963,,52.1714848549467,7487429,UGA
1964,,52.9939853370347,7746198,UGA
1965,,49.9366888255777,8014401,UGA
1966,,50.89258698941,8292776,UGA
1967,,49.6888116948907,8580676,UGA
1968,,46.5587044534413,8872920,UGA
1969,,41.8713310171319,9162833,UGA
1970,,43.4700455707458,9446064,UGA
1971,,43.7716092067569,9720399,UGA
1972,,36.169014084507,9988380,UGA
1973,,29.7054952286937,10256429,UGA
1974,,29.7649775845673,10533716,UGA
1975,,19.5658316067056,10827147,UGA
1976,,20.9945654394639,11139833,UGA
1977,,16.9511217948718,11470867,UGA
1978,,32.5153594653828,11818307,UGA
1979,,36.932714671404,12178544,UGA
1980,,45.4760929126393,12549540,UGA
1981,108.739648,38.1365437822478,12930209,UGA
1982,49.27408656,25.9012629161883,13323332,UGA
1983,24.05315615,22.3032286862074,13735271,UGA
1984,42.72562935,27.0175794582304,14174470,UGA
1985,157.6552931,28.746856396441,14646624,UGA
1986,160.9847199,28.0483921464681,15154521,UGA
1987,200.0260213,26.2903906384189,15695411,UGA
1988,196.1188205,25.3500383007427,16262533,UGA
1989,61.44101926,26.047628519006,16846090,UGA
1990,33.11865022,26.6095437605897,17438907,UGA
1991,28.0681431,29.4022018591267,18040438,UGA
1992,52.44226881,33.0521440510063,18652889,UGA
1993,1.163982625,28.2398345380313,19275422,UGA
1994,10.03675988,27.8393598574633,19907634,UGA
1995,6.55014019,32.62314586277,20550291,UGA
1996,7.191646604,35.3854868820104,21202118,UGA
1997,8.169021441,34.1585669652784,21865931,UGA
1998,0.068804172,30.043921931244,22551789,UGA
1999,5.777368987,36.0247101570245,23272995,UGA
2000,3.392021585,32.7490333383822,24039274,UGA
2001,1.865125241,35.3299767816294,24854892,UGA
2002,-0.287508512,36.2777941575217,25718048,UGA
2003,8.680476516,36.5857264653029,26624820,UGA
2004,3.72128744,35.4600862458745,27568436,UGA
2005,8.448726423,38.9942854848779,28543940,UGA
2006,7.310676136,43.6332857896204,29550662,UGA
2007,6.138510833,46.7774166520615,30590487,UGA
2008,12.05085555,56.2582682052931,31663896,UGA
2009,13.01725619,46.7447497538494,32771895,UGA
2010,3.976552885,45.719821647259,33915133,UGA
2011,18.69290448,52.936442187858,35093648,UGA
2012,12.67970067,53.3384910300332,36306796,UGA
2013,4.904100845,50.8965330833814,37553726,UGA
2014,3.076285108,46.3165281967633,38833338,UGA
2015,5.416061599,47.6644212959383,40144870,UGA
2016,5.464428082,47.2216147417232,41487965,UGA
2017,,44.4177689079498,42862958,UGA
1960,1.509929427,9.16620651573716,180671000,USA
1961,1.075181891,8.92952245695012,183691000,USA
1962,1.116071429,8.94067096347711,186538000,USA
1963,1.214128036,8.95709364234262,189242000,USA
1964,1.308615049,9.20093321668125,191889000,USA
1965,1.66846071,9.22414952265699,194303000,USA
1966,2.991000529,9.57055214723926,196560000,USA
1967,2.775636083,9.67854241615411,198712000,USA
1968,4.217721097,10.026525198939,200706000,USA
1969,5.414700472,10.0402000196098,202677000,USA
1970,5.895295903,10.7325696822334,205052000,USA
1971,4.255928924,10.7303664248953,207661000,USA
1972,3.305614735,11.3111710485173,209896000,USA
1973,6.220063864,13.0502348886878,211909000,USA
1974,11.03526022,16.407018223492,213854000,USA
1975,9.131930735,15.4794505137298,215973000,USA
1976,5.737027083,16.0131594434772,218035000,USA
1977,6.486460064,16.3854759771442,220239000,USA
1978,7.647463851,16.9371514798408,222585000,USA
1979,11.26604409,18.3426204427343,225055000,USA
1980,13.50937033,20.0733972517079,227225000,USA
1981,10.31553398,19.402259015695,229466000,USA
1982,6.160616062,17.530450754576,231664000,USA
1983,3.212435233,16.6468167636348,233792000,USA
1984,4.317269076,17.509125291132,235825000,USA
1985,3.561116458,16.5742141111004,237924000,USA
1986,1.858736059,16.8592781725236,240133000,USA
1987,3.740875912,17.9182570304362,242289000,USA
1988,4.009088244,19.0113179514487,244499000,USA
1989,4.82700303,19.3598875018493,246819000,USA
1990,5.39795644,19.760605620219,249623000,USA
1991,4.234963965,19.7355120461584,252981000,USA
1992,3.028819678,19.8927438552664,256514000,USA
1993,2.951656966,19.9859043502001,259919000,USA
1994,2.607441592,20.9935071020988,263126000,USA
1995,2.805419689,22.3821838555544,266278000,USA
1996,2.9312042,22.6112413753683,269394000,USA
1997,2.337689937,23.344119165733,272657000,USA
1998,1.552279099,22.7597399453943,275854000,USA
1999,2.188027197,23.193025626502,279040000,USA
2000,3.376857271,24.9831814567916,282162411,USA
2001,2.826171119,22.8031362598364,284968955,USA
2002,1.586031627,22.1496597499215,287625193,USA
2003,2.270094973,22.4505871508783,290107933,USA
2004,2.677236693,24.294920507884,292805298,USA
2005,3.392746845,25.5006634475168,295516599,USA
2006,3.225944101,26.8736222463692,298379912,USA
2007,2.852672482,27.9589311375788,301231207,USA
2008,3.839100297,29.941410116817,304093966,USA
2009,-0.355546266,24.7658273029285,306771529,USA
2010,1.640043442,28.1824522940221,309338421,USA
2011,3.156841569,30.8851646798677,311644280,USA
2012,2.069337265,30.7146275314132,313993272,USA
2013,1.464832656,30.2262580447301,316234505,USA
2014,1.622222977,30.1636615785906,318622525,USA
2015,0.118627136,27.8900378870281,321039839,USA
2016,1.261583206,26.579922387074,323405935,USA
2017,,,325719178,USA
1960,38.5040374,32.4137931034483,2538651,URY
1961,22.74726399,28.9772727272727,2571690,URY
1962,10.90742438,25.7731958762887,2603887,URY
1963,21.25469572,24.0343347639485,2635129,URY
1964,42.3694157,23.2835820895522,2665390,URY
1965,56.55655656,29.8724954462659,2694537,URY
1966,73.46269321,28.6153846153846,2722877,URY
1967,89.27529729,27.7877161598092,2750093,URY
1968,125.3369911,27.3883626522327,2774774,URY
1969,20.96666667,25.5280627640314,2795046,URY
1970,16.30614494,29.0943396226415,2809803,URY
1971,23.95308891,21.7178971559897,2818270,URY
1972,76.48492378,30.3304078471864,2821439,URY
1973,96.99726532,19.9234844025898,2822081,URY
1974,77.21341378,31.2728163119936,2824069,URY
1975,81.40538401,37.0585261028947,2830172,URY
1976,50.62304956,39.6381741916306,2841429,URY
1977,58.19617502,42.5549831324041,2857105,URY
1978,44.54834367,40.0015553098617,2875966,URY
1979,66.84428619,38.0001243593274,2896023,URY
1980,63.47583043,35.6643963385537,2915778,URY
1981,34.04533586,34.2354588756206,2935036,URY
1982,18.9925013,31.6166588154616,2954282,URY
1983,49.19737965,49.2927392457026,2973463,URY
1984,55.30442354,47.9560746008794,2992645,URY
1985,72.22256443,47.8565698432329,3011908,URY
1986,76.38063641,46.4837402254368,3031038,URY
1987,63.56666243,40.8546449902861,3049966,URY
1988,62.19195646,39.7938131726058,3069099,URY
1989,80.44743673,41.193561882081,3088984,URY
1990,112.5259056,41.6284721190914,3109989,URY
1991,101.9716832,38.5549047407092,3132050,URY
1992,68.45919384,40.0730436292529,3154855,URY
1993,54.10079244,38.6849667589585,3178155,URY
1994,44.73604215,40.1488337195203,3201607,URY
1995,42.2483198,38.0976748425287,3224804,URY
1996,28.3420486,39.5284364552889,3248035,URY
1997,19.81880932,37.706397080707,3271010,URY
1998,10.81107031,35.640015387289,3292138,URY
1999,5.658688039,33.3864489469027,3309318,URY
2000,4.763824727,36.7137381507902,3321245,URY
2001,4.359340652,36.3095126435057,3327103,URY
2002,13.97247259,40.02906730756,3327773,URY
2003,19.37973017,51.7591995826472,3325637,URY
2004,9.157605075,61.4766880860242,3324096,URY
2005,4.69927739,58.8776963255774,3325612,URY
2006,6.398903436,61.9715745033515,3331043,URY
2007,8.114214042,59.2104478441742,3339741,URY
2008,7.860951729,65.2080950065954,3350824,URY
2009,7.099167396,53.3944192728678,3362755,URY
2010,6.676386868,51.6990372039878,3374415,URY
2011,8.093775202,53.2470340112556,3385624,URY
2012,8.097765806,55.0611541606243,3396777,URY
2013,8.57513504,49.7178464710229,3408005,URY
2014,8.877353332,49.0876240643708,3419546,URY
2015,8.666269871,45.3282408076895,3431552,URY
2016,9.639413476,41.3102262381265,3444006,URY
2017,,39.9878243855738,3456750,URY
1960,,,8549493,UZB
1961,,,8837349,UZB
1962,,,9138097,UZB
1963,,,9454250,UZB
1964,,,9788986,UZB
1965,,,10143740,UZB
1966,,,10520879,UZB
1967,,,10917446,UZB
1968,,,11323095,UZB
1969,,,11723846,UZB
1970,,,12110028,UZB
1971,,,12477058,UZB
1972,,,12828625,UZB
1973,,,13173590,UZB
1974,,,13525094,UZB
1975,,,13892638,UZB
1976,,,14279120,UZB
1977,,,14681459,UZB
1978,,,15096012,UZB
1979,,,15516862,UZB
1980,,,15939744,UZB
1981,,,16363562,UZB
1982,,,16790069,UZB
1983,,,17221212,UZB
1984,,,17659975,UZB
1985,,,18108300,UZB
1986,,,18565477,UZB
1987,,,19029877,UZB
1988,,,19501225,UZB
1989,,,19979127,UZB
1990,,76.6345774335192,20510000,UZB
1991,,74.4231047306793,20952000,UZB
1992,,70.217949858804,21449000,UZB
1993,,64.2533109390077,21942000,UZB
1994,,37.3278296361148,22377000,UZB
1995,,73.5038001263593,22785000,UZB
1996,,61.8625321336301,23225000,UZB
1997,,57.0445983436217,23667000,UZB
1998,,45.2933020185601,24051000,UZB
1999,,36.5548053705148,24311650,UZB
2000,,46.1128438456343,24650400,UZB
2001,,55.7214646393584,24964450,UZB
2002,,60.1571990483637,25271850,UZB
2003,,67.8507477763896,25567650,UZB
2004,,72.8593752548732,25864350,UZB
2005,,66.5154181770225,26167000,UZB
2006,,67.4491492977482,26488250,UZB
2007,,76.1987352962043,26868000,UZB
2008,,79.7003289726917,27302800,UZB
2009,,68.9635455190418,27767400,UZB
2010,,60.1732596784974,28562400,UZB
2011,,63.4977945691063,29339400,UZB
2012,,59.8191403821941,29774500,UZB
2013,,57.488439945723,30243200,UZB
2014,,50.1669038988964,30757700,UZB
2015,,40.8655387393973,31298900,UZB
2016,,39.6216853978315,31847900,UZB
2017,,58.0635131341707,32387200,UZB
1960,,,80949,VCT
1961,,,82142,VCT
1962,,,83206,VCT
1963,,,84167,VCT
1964,,,85069,VCT
1965,,,85970,VCT
1966,,,86857,VCT
1967,,,87736,VCT
1968,,,88613,VCT
1969,,,89516,VCT
1970,,,90452,VCT
1971,,,91440,VCT
1972,,,92463,VCT
1973,,,93517,VCT
1974,,,94568,VCT
1975,6.797706797,,95611,VCT
1976,11.28898262,,96641,VCT
1977,10.1869132,96.5528109955836,97649,VCT
1978,8.429528103,108.265781353767,98633,VCT
1979,15.60847832,112.789005220874,99590,VCT
1980,17.207475,117.124544966712,100505,VCT
1981,12.73565665,106.939028137706,101379,VCT
1982,7.228256622,110.903539575803,102204,VCT
1983,5.45838799,113.063309515543,102984,VCT
1984,2.701955636,116.464029294987,103742,VCT
1985,2.139685103,117.589436887989,104477,VCT
1986,1.027667984,121.396959607263,105198,VCT
1987,3.305946792,116.70063157646,105896,VCT
1988,0.227229691,129.922369110312,106536,VCT
1989,2.833931608,129.028141042391,107084,VCT
1990,7.606099577,117.501728079888,107505,VCT
1991,5.49200387,105.25986861229,107814,VCT
1992,3.463530427,107.807563758526,108003,VCT
1993,4.291375534,98.6363938009738,108092,VCT
1994,1.008949553,97.5426365149685,108129,VCT
1995,1.738372899,98.3588227648367,108122,VCT
1996,4.407901138,101.217601082968,108075,VCT
1997,0.44361603,108.489114240042,108004,VCT
1998,2.142406473,108.781593808561,107922,VCT
1999,1.013550444,106.766089538408,107880,VCT
2000,0.167679637,95.8652396560893,107898,VCT
2001,0.900858486,89.6200098354246,107988,VCT
2002,1.85550399,85.1149155554957,108146,VCT
2003,0.205981709,85.9767910417357,108350,VCT
2004,2.960039467,87.4973107842236,108559,VCT
2005,3.733429165,89.2886219294384,108744,VCT
2006,3.04861619,88.037534273034,108907,VCT
2007,6.915692354,94.2473820278985,109047,VCT
2008,10.06624182,92.1712629334662,109165,VCT
2009,0.421539126,85.987850346819,109253,VCT
2010,1.480573011,84.0194429422206,109315,VCT
2011,3.186031116,82.7375419147792,109341,VCT
2012,2.598444141,85.4433145256633,109328,VCT
2013,0.805127804,83.2452514156692,109320,VCT
2014,0.193858561,82.4288049029622,109357,VCT
2015,-1.73361195,91.2873225648556,109455,VCT
2016,-0.149641648,91.3401064344461,109643,VCT
2017,,83.5834896810507,109897,VCT
1960,3.423944853,43.2559075191021,8146847,VEN
1961,-2.801270161,43.9876487866238,8461685,VEN
1962,0.980075042,44.2611104055925,8790589,VEN
1963,1.149940741,42.5537812020561,9130349,VEN
1964,2.096396225,42.8133824248411,9476252,VEN
1965,1.718362283,42.7989076383412,9824692,VEN
1966,1.76861621,39.4141527449488,10175140,VEN
1967,0.023970756,39.8672643276636,10528054,VEN
1968,1.288119346,39.6209264283825,10881995,VEN
1969,2.439962144,38.6508835160529,11235491,VEN
1970,2.491555273,37.8241559061492,11587761,VEN
1971,3.242253521,39.2481581568671,11937805,VEN
1972,2.821205424,37.9834029397407,12286439,VEN
1973,4.126310203,41.8497102920972,12636969,VEN
1974,8.287461774,55.3571858386915,12994025,VEN
1975,10.24428128,50.7548731328758,13360987,VEN
1976,7.601665066,50.8706705860125,13739142,VEN
1977,7.802642543,53.2481381904543,14127787,VEN
1978,7.11459541,51.9631926425358,14525931,VEN
1979,12.35460871,50.6267829958969,14931739,VEN
1980,21.54107285,50.6044365018088,15343916,VEN
1981,16.04997295,48.7608411166794,15761799,VEN
1982,9.660667823,46.9429766940304,16185894,VEN
1983,6.338049055,30.7163472087044,16617346,VEN
1984,11.5728603,45.5894446689909,17057785,VEN
1985,11.3823848,42.1838814079321,17508059,VEN
1986,11.54335303,40.0618146304425,17968552,VEN
1987,28.13547954,44.811075537845,18437794,VEN
1988,29.46872546,47.7990335121591,18912526,VEN
1989,84.4633111,55.2113042634016,19388342,VEN
1990,40.65575208,59.6341099985006,19861956,VEN
1991,34.20540069,57.5801674434441,20332079,VEN
1992,31.42263349,55.2617532404059,20799075,VEN
1993,38.12161529,54.1395392002784,21263443,VEN
1994,60.82101008,53.1626005359184,21726352,VEN
1995,59.91910402,48.9231447858145,22188667,VEN
1996,99.87714224,57.8413954593653,22650102,VEN
1997,50.03906989,51.2450364065399,23110178,VEN
1998,35.78201528,43.5993929334366,23569454,VEN
1999,23.56989035,42.0702304843238,24028689,VEN
2000,16.20480731,47.8572215529808,24488340,VEN
2001,12.53472371,42.141268017362,24948476,VEN
2002,22.43278141,48.5757106494068,25408700,VEN
2003,31.089674,50.577007378194,25868523,VEN
2004,21.7476693,55.367455602322,26327225,VEN
2005,15.95463087,60.1273297561422,26784161,VEN
2006,13.66264564,58.6655915584603,27239168,VEN
2007,18.69864535,56.1990954818909,27691965,VEN
2008,31.44059869,51.8290123789932,28141701,VEN
2009,27.08094145,38.5209296583297,28587323,VEN
2010,28.18746471,46.1368935240203,29028033,VEN
2011,26.09021232,49.6381215967995,29463291,VEN
2012,21.06899563,50.4035673803654,29893080,VEN
2013,40.63942752,54.2777612672313,30317848,VEN
2014,62.16864998,48.0908135255646,30738378,VEN
2015,121.7380853,,31155134,VEN
2016,254.9485348,,31568179,VEN
2017,,,31977065,VEN
1960,,,32500,VIR
1961,,,34300,VIR
1962,,,35000,VIR
1963,,,39800,VIR
1964,,,40800,VIR
1965,,,43500,VIR
1966,,,46200,VIR
1967,,,49100,VIR
1968,,,55700,VIR
1969,,,60300,VIR
1970,,,63476,VIR
1971,,,70937,VIR
1972,,,76319,VIR
1973,,,84121,VIR
1974,,,89941,VIR
1975,,,94484,VIR
1976,,,96166,VIR
1977,,,93203,VIR
1978,,,95929,VIR
1979,,,96183,VIR
1980,,,99636,VIR
1981,,,99853,VIR
1982,,,100068,VIR
1983,,,100348,VIR
1984,,,100600,VIR
1985,,,100760,VIR
1986,,,100842,VIR
1987,,,100901,VIR
1988,,,100952,VIR
1989,,,101041,VIR
1990,,,103963,VIR
1991,,,104807,VIR
1992,,,105712,VIR
1993,,,106578,VIR
1994,,,107318,VIR
1995,,,107818,VIR
1996,,,108095,VIR
1997,,,108357,VIR
1998,,,108537,VIR
1999,,,108599,VIR
2000,,,108642,VIR
2001,,,108549,VIR
2002,,281.676353624962,108510,VIR
2003,,360.700839849406,108506,VIR
2004,,433.640431692551,108467,VIR
2005,,500.653300292859,108454,VIR
2006,,548.290408525755,108371,VIR
2007,,556.922756610452,108339,VIR
2008,,860.8,108399,VIR
2009,,507.066381156317,108405,VIR
2010,,583.314127679189,108358,VIR
2011,,675.678225996697,108292,VIR
2012,,156.092796092796,108191,VIR
2013,,140.302869287991,108044,VIR
2014,,159.988962472406,107884,VIR
2015,,81.9389110225764,107710,VIR
2016,,,107510,VIR
2017,,,107268,VIR
1960,,,32670629,VNM
1961,,,33666772,VNM
1962,,,34684165,VNM
1963,,,35722091,VNM
1964,,,36780985,VNM
1965,,,37860012,VNM
1966,,,38959334,VNM
1967,,,40074699,VNM
1968,,,41195835,VNM
1969,,,42309665,VNM
1970,,,43407287,VNM
1971,,,44485908,VNM
1972,,,45549483,VNM
1973,,,46604726,VNM
1974,,,47661773,VNM
1975,,,48729392,VNM
1976,,,49808071,VNM
1977,,,50899504,VNM
1978,,,52015281,VNM
1979,,,53169673,VNM
1980,,,54372514,VNM
1981,,,55627746,VNM
1982,,,56931824,VNM
1983,,,58277387,VNM
1984,,,59653090,VNM
1985,,,61049373,VNM
1986,,23.2186943238731,62459560,VNM
1987,,20.7986065749129,63881297,VNM
1988,,18.9504870869001,65313708,VNM
1989,,57.9044621549852,66757402,VNM
1990,,81.315697940889,68209605,VNM
1991,,66.9469523937841,69670902,VNM
1992,,73.5768851261173,71130448,VNM
1993,,66.2122671511785,72560427,VNM
1994,,77.4731979430249,73925082,VNM
1995,,74.721265920303,75198977,VNM
1996,5.675,92.7057468023717,76372719,VNM
1997,3.209526063,94.344484070014,77453335,VNM
1998,7.266198044,97.0012485118983,78452897,VNM
1999,4.117102358,102.787406603658,79391374,VNM
2000,-1.710337279,111.417094419784,80285562,VNM
2001,-0.431544512,111.955937998712,81139919,VNM
2002,3.830828382,116.696868653395,81956496,VNM
2003,3.219889953,124.327954439793,82747662,VNM
2004,7.759131293,133.016497868887,83527678,VNM
2005,8.281421766,130.714846045026,84308843,VNM
2006,7.385786802,138.313621869598,85094617,VNM
2007,8.30378949,154.605383996554,85889590,VNM
2008,23.11631629,154.317479627758,86707801,VNM
2009,7.054558499,134.706317721758,87565407,VNM
2010,8.861600361,152.217368576179,88472512,VNM
2011,18.67747712,162.914550268357,89436644,VNM
2012,9.094216079,156.553930324559,90451881,VNM
2013,6.592255898,165.094236972632,91497725,VNM
2014,4.085899941,169.534513197029,92544915,VNM
2015,0.878603714,178.767414715772,93571567,VNM
2016,3.243832858,184.686278311417,94569072,VNM
2017,,200.309274006826,95540800,VNM
1960,,,63699,VUT
1961,,,65713,VUT
1962,,,67808,VUT
1963,,,69964,VUT
1964,,,72131,VUT
1965,,,74289,VUT
1966,,,76413,VUT
1967,,,78522,VUT
1968,,,80673,VUT
1969,,,82940,VUT
1970,,,85389,VUT
1971,,,88022,VUT
1972,,,90823,VUT
1973,,,93765,VUT
1974,,,96796,VUT
1975,,,99872,VUT
1976,,,103028,VUT
1977,5.73650948,,106222,VUT
1978,6.413793103,,109429,VUT
1979,4.169367034,,112580,VUT
1980,11.24014932,74.9300026095109,115632,VUT
1981,26.84563758,79.1121184892692,118580,VUT
1982,6.672545561,88.0611724692201,121435,VUT
1983,1.65334803,121.173327241159,124249,VUT
1984,5.516400108,119.916734815255,127092,VUT
1985,1.066152858,117.817932296432,130027,VUT
1986,4.766141332,99.5751042568259,133038,VUT
