ccode,Year,rgdpo,hc,inv_share,Penn_GDP_PPP,Penn_GDP_PPP_log,pop_log,GDP_pc_growth,pop_growth,KOF_econ,KOF_defacto,KOF_dejure,KOF_trade,KOF_trade_df,KOF_trade_dj,KOF_finance,KOF_finance_df,KOF_finance_dj,inflation,Trade_to_GDP,EXP_to_GDP,IMP_to_GDP,population,Exports_USD_current,Exports_USD_constant,Imports_USD_current,Imports_USD_constant,IncomeGroup,TOI,CTS,Lietal,Alcala,KAOPEN,chinn_ito_normed,LMF_FDI_total_stocks,LMF_open,LMF_EQ,LMF_FDI_total_stocks_GDP,LMF_open_gdp,LMF_EQ_gdp,UNC_FDI_in_stock_GDP,UNC_FDI_out_stock_GDP,UNC_FDI_total_stocks_GDP,FTI_panel,FTI_original,FTI_reduced,Tariff_RES,Tariff_WITS,HF_econ,HF_fin,HF_trade,FTI_original_ipo,FTI_reduced_ipo,Tariff_WITS_ipo,ComplexityGroup,LMF_open_pv,FIN_CUR,CAPITAL,period
CIV,2013,60885.8984375,1.58349585533142,18.9934879541397,2.77178514560714,1.01949156952396,3.089510025629,6.01913373616881,2.52501402734753,45.7525482177734,59.7781181335449,31.726978302002,42.8914222717285,63.5502662658691,22.2325820922852,48.6136741638184,56.0059776306152,41.2213706970215,2.58117037252937,80.1268296365365,41.5310506916494,38.5957789448871,22087505,12984345397.1338,12123287888.8022,12066656546.0287,10592831341.5394,Lower middle income,8.32656059997648,11.466788608338,0.484610304224671,372095.808093403,-1.21001923084259,0.265725812315941,8150,41415,667,0.262294026776519,1.33287203913491,0.021466271884655,26.47541,0.38536,26.86077,6.34,6.34,6.11,,93.3353338815,54.1,40,70.3,6.34,6.11,93.3353338815,lec,108.534584,,,"(2010,2015]"
CIV,2014,66073.0859375,1.601642370224,16.614343225956,2.93249575972605,1.07585385558573,3.11490763645629,5.63622860617639,2.53976108272886,43.0953178405762,54.5237808227539,31.6668567657471,36.1135330200195,55.9271850585938,16.2998790740967,50.0771026611328,53.1203727722168,47.0338363647461,0.448682076766166,73.6452482139772,39.2746510609958,34.3705971529814,22647683,13870428688.45,12664652420.2014,12138488921.2504,10624909796.6251,Lower middle income,8.10803513802025,10.7120250410574,0.442499257296891,362001.517910114,-1.21001923084259,0.265725812315941,7903,41749,694,0.234225423075783,1.23733736403782,0.0205684478823983,21.77499,0.34236,22.11735,5.78,5.78,4.84,,93.6169488605,57.7,50,71.4,5.78,4.84,93.6169488605,lec,99.61786652,,,"(2010,2015]"
CMR,2000,37560.9765625,1.73868060112,13.2784858345985,2.45910708254988,0.899798309479837,2.72616734458879,1.24800021246418,2.53505398128415,37.1701583862305,45.2875289916992,29.0527896881104,26.3257598876953,39.5699462890625,13.0815715789795,48.0145568847656,51.0051116943359,45.0240058898926,1.22719012976135,50.8528689657817,25.9082094134603,24.9446595523213,15513945,2612567706.81833,5325086312.95225,2515403938.72661,5069798396.59318,Lower middle income,5.66197492626088,4.41572582116868,0.346621048433359,147826.007592603,-1.21001923084259,0.265725812315941,1147,12728,15,0.127063254680403,1.40999224548577,0.00166168162180126,9.12347,12.46215,21.58562,5.32,4.71,4.04,85.5500030517578,,49.9,50,47.8,4.71,4.04,86.3414194816667,lec,35.7350502,,,"(1995,2000]"
CMR,2001,38439.81640625,1.75137519836426,16.8089181184769,2.45278167116133,0.897222756488985,2.75187105148958,-0.257555299085166,2.57037069007886,37.4656028747559,45.5893783569336,29.3418388366699,28.890645980835,44.4096527099609,13.371639251709,46.0405731201172,46.7691078186035,45.3120346069336,4.41977245881143,54.1251163572898,25.8393958848958,28.285720472394,15928910,2679888437.51044,5305007518.04366,2933604778.46662,5540729890.67091,Lower middle income,5.53982444669742,5.49874302893861,0.380636816111302,160276.311454425,-1.21001923084259,0.265725812315941,1153,12060,18,0.119630628761154,1.2512969495746,0.00186760738742478,9.49928,12.35275,21.85203,5.31,4.81,4.23,85.7868804931641,86.51280159,53.3,50,61.6,4.81,4.23,86.51280159,lec,25.83155441,,,"(2000,2005]"
CMR,2002,39675.87890625,1.7641624212265,16.2390619516373,2.46665581262815,0.902863311246447,2.77788010756716,0.564055475746184,2.60090560775841,37.4882392883301,45.1972236633301,29.7792587280273,28.5947666168213,43.2138710021973,13.975658416748,46.3817176818848,47.1805725097656,45.5828590393066,2.83442260128067,51.8428176260065,24.296900395925,27.5459172300815,16357602,2813421456.63298,5072410203.55866,3189636262.85208,5548840405.96479,Lower middle income,5.42465367328387,5.29699595850791,0.366169058976255,164325.746821676,-1.21001923084259,0.265725812315941,1634,13541,13,0.150073475385746,1.24366274797943,0.00119397501836885,13.52364,10.65581,24.17945,5.31,5.63,4.31,85.7868804931641,86.10310722,52.8,50,48.2,5.63,4.31,86.10310722,lec,31.15774536,,,"(2000,2005]"
CMR,2003,42116.046875,1.77704298496246,15.5377045273781,2.55035118206874,0.936231068146349,2.80419776084498,3.33677568999021,2.63176532778178,35.3169593811035,40.5097579956055,30.1241550445557,23.8922595977783,33.5581588745117,14.226357460022,46.7416610717774,47.4613647460938,46.0219535827637,0.62316355737432,46.6414843441063,20.9277843905082,25.7136999535981,16800865,3044751072.90894,5316568135.48652,3741046546.60364,5525103255.08176,Lower middle income,5.30226231762007,4.197470092651,0.334942755490098,167645.101217406,-1.21001923084259,0.265725812315941,2123,15349,16,0.155759354365371,1.12611885546588,0.00117388114453412,13.08346,8.56847,21.65193,5.3,5.63,4.31,85.7868804931641,85.73224522,52.7,50,48.2,5.63,4.31,85.73224522,lec,30.33481979,,,"(2000,2005]"
CMR,2004,43216.5625,1.79001760482788,16.5284141898155,2.54828435834318,0.935420332088678,2.83080348088946,-0.0810736057671346,2.66057200444823,37.0516052246094,40.8430595397949,33.2601547241211,26.9021701812744,36.7735977172852,17.030740737915,47.201042175293,44.9125175476074,49.4895744323731,0.233647380067603,46.9350778401445,22.7094586440059,24.2256191961386,17259322,3958470638.37536,5438978155.28761,4222751576.23312,5523854035.76951,Lower middle income,5.19112902685353,4.05809138576501,0.32620465854357,193198.963870423,-1.21001923084259,0.265725812315941,2282,15354,46,0.144576786619361,0.972757222503801,0.00291434363912823,11.802,7.45465,19.25665,5.76,6.1,5.17,85.7474060058594,85.73224522,52.3,50,48.2,6.1,5.17,85.73224522,lec,30.63469887,,,"(2000,2005]"
CMR,2005,44895.98046875,1.80308699607849,16.1559045314789,2.57714870837227,0.946683636009284,2.85766463287748,1.12633039206059,2.6861151988022,34.8364219665527,38.2122116088867,31.4606323242188,27.5310077667236,35.1940612792969,19.8679466247559,42.1418418884277,41.2303657531738,43.0533218383789,2.01353950175986,50.9685648032125,24.5979791508275,26.370585652385,17733410,4413882090.68947,5430241777.30243,4731960093.89004,5674829839.07242,Lower middle income,5.07867747487171,4.19964313855292,0.340962834970352,204721.728866115,-1.21001923084259,0.265725812315941,2170,12076,35,0.130589155683938,0.726725642414395,0.00210627670457965,12.52801,6.96039,19.4884,5.86,5.86,5.51,84.9183044433594,85.5470277,53,50,53.4,5.86,5.51,85.5470277,lec,12.28980446,,,"(2000,2005]"
CMR,2006,46423.77734375,1.81625187397003,15.9059464931488,2.59357045587598,0.953035480769983,2.88477628996151,0.635184476069906,2.7111657084026,31.9570446014404,32.2431869506836,31.6709060668945,27.6903686523438,34.5626525878906,20.8180866241455,36.2237243652344,29.9237270355225,42.5237274169922,5.11757816019468,51.947128198212,25.6386148323031,26.3085133659089,18223674,4962622164.77229,5626214332.11666,5092288035.28696,5759464893.33194,Lower middle income,4.98346648465132,4.18903909751845,0.339146223362551,214478.72632713,-1.21001923084259,0.265725812315941,2426,8991,58,0.135002782415136,0.500333889816361,0.00322760155815248,11.69877,6.2047,17.90347,5.92,5.92,5.51,,86.19241606,54.6,50,54.8,5.92,5.51,86.19241606,lec,8.688781738,,,"(2005,2010]"
CMR,2007,48710.84765625,1.82951271533966,15.4344990849495,2.64799217791064,0.973801684109161,2.91210006565703,2.07662033391784,2.73237756955234,34.7725677490234,36.6263198852539,32.9188232421875,31.1864261627197,40.2510108947754,22.1218414306641,38.3587074279785,33.0016212463379,43.7157974243164,0.921402245650111,58.4931759506943,28.8854045026327,29.6077714480616,18730282,6460297270.74773,6441041448.46072,6621856552.55069,6529231227.25879,Lower middle income,4.93881655225843,5.21632115623727,0.366370705664501,270183.543760693,-1.21001923084259,0.265725812315941,2714,10482,105,0.132642588338791,0.512291676848639,0.00513171399247349,10.9788,5.34295,16.32175,5.83,5.84,5.58,,86.840746965,55.6,50,60,5.84,5.58,86.840746965,lec,15.04109669,,,"(2005,2010]"
CMR,2008,51356.79296875,1.84287047386169,18.1132555007935,2.71628356504075,0.99926460963714,2.93953260559774,2.54629255279789,2.74325399407016,34.1734313964844,36.7459526062012,31.6009159088135,35.5077781677246,45.3958702087402,25.6196842193604,32.8390922546387,28.0960350036621,37.5821495056152,5.337806276275,61.9795982561109,29.0576961452474,32.9219021108634,19252666,7674073978.13291,6240112552.70031,8694602319.3562,7327206214.4616,Lower middle income,4.87093141461847,5.99299401626379,0.403352247439633,327127.311287318,-1.21001923084259,0.265725812315941,2634,10546,127,0.112410378968931,0.450068282690338,0.0054199385455787,9.20583,4.34555,13.55138,5.92,5.92,5.88,,86.849967695,54.3,50,57,5.92,5.88,86.849967695,lec,17.52414131,,,"(2005,2010]"
CMR,2009,51412.8359375,1.85632574558258,18.45513433218,2.64570836202652,0.972938841185357,2.96694902650982,-2.63257684517833,2.74164209120835,34.0122489929199,33.5069198608398,34.517578125,30.9623908996582,32.3175773620606,29.6072082519531,37.0621032714844,34.6962585449219,39.4279518127441,3.04361847939997,47.7725181981599,21.4032647777329,26.3692534204271,19789919,5568685495.53428,5562718484.05444,6860732723.50341,6761800853.45785,Lower middle income,4.81369215544923,4.32201533243486,0.338366330388578,242629.723091865,-1.21001923084259,0.265725812315941,3462,12682,124,0.14768364474021,0.540994795665899,0.00528965105366436,11.91321,3.86999,15.7832,6.16,6.16,6.09,,88.261463325,53,40,56,6.16,6.09,88.261463325,lec,23.95778847,,,"(2005,2010]"
CMR,2010,53620.23828125,1.86987924575806,18.5433685779572,2.68497289024727,0.987670631167685,2.9942559455178,1.47317899823279,2.73069190079776,34.2302894592285,32.9560928344727,35.5044898986816,31.9265956878662,34.3229026794434,29.5302886962891,36.5339851379395,31.589282989502,41.4786911010742,1.27538046242341,49.1238553054146,22.1721440866354,26.9517112187792,20341241,5796645109.70629,5796645109.70629,7046206466.28049,7046206466.28049,Lower middle income,4.74612965528459,3.89537114998769,0.342459848876616,240332.038896151,-1.21001923084259,0.265725812315941,3980,13079,132,0.168166645540204,0.55262601935184,0.0055773862339967,11.85376,3.71441,15.56817,6.16,6.16,6.04,,86.849967695,52.3,35,59.7,6.16,6.04,86.849967695,lec,23.94659042,,,"(2005,2010]"
CMR,2011,57218.84765625,1.87274312973022,19.8229819536209,2.78838215742087,1.02546155575039,3.02142179284058,3.77909245827013,2.71658473227858,37.351203918457,38.0032958984375,36.6991195678711,34.6268768310547,41.1341705322266,28.1195907592773,40.0755386352539,34.872428894043,45.2786521911621,2.93969946305094,56.9362989131295,25.9320736431239,31.0042252700056,20906388,7607694216.64324,6248595476.00444,9095711686.00584,7936103421.07799,Lower middle income,4.65679603407035,5.02309200804461,0.378747115660652,298595.458122122,-1.21001923084259,0.265725812315941,4701,13984,588,0.176649631745077,0.525477228318052,0.0220952953554787,11.77498,2.93461,14.70959,6.14,6.14,5.89,,87.30253293,51.8,35,59.6,6.14,5.89,87.30253293,lec,26.84412193,,,"(2010,2015]"
CMR,2012,60685.25390625,1.8756115436554,18.8467890024185,2.87848182071501,1.05726300957271,3.04843772498032,3.18014538223217,2.70159321397427,38.3506469726563,40.0838623046875,36.6174201965332,33.8076095581055,40.0056915283203,27.6095199584961,42.8936729431152,40.1620254516602,45.6253242492676,2.73529677529537,56.3871141595805,26.1182006061942,30.2689135533863,21485266,7601555333.69335,6451567550.43255,8809596983.19639,8062695635.61434,Lower middle income,4.58030866310634,4.88190491787253,0.379109109372793,277997.445828852,-1.21001923084259,0.265725812315941,4984,17852,670,0.188167780420584,0.673991014459924,0.0252954279457847,14.40878,2.71567,17.12445,6.09,6.08,5.76,,88.18415041,51.8,35,54.9,6.08,5.76,88.18415041,lec,24.91487312,,,"(2010,2015]"
CMR,2013,63921.40234375,1.87848424911499,18.7214255332947,2.95171041741678,1.08238480484536,3.07526943541691,2.51217952726484,2.68317104365812,36.3000106811523,39.5295104980469,33.0705108642578,33.0133018493652,39.2140083312988,26.8125896453857,39.5867233276367,39.8450164794922,39.3284301757813,2.05034718001742,55.6054771582752,25.5677642842125,30.0377128740627,22077298,8270698728.84787,6719321916.52195,9716644401.26306,8666881926.65179,Lower middle income,4.51862671997093,5.02644985410149,0.372138906967338,290292.419208075,-1.21001923084259,0.265725812315941,5942,20311,485,0.200967294619001,0.686948286941523,0.0164034227348057,15.37209,2.9955,18.36759,5.99,5.99,5.63,,86.86455382,52.3,35,54.9,5.99,5.63,86.86455382,lec,25.73049355,,,"(2010,2015]"
CMR,2014,67066.953125,1.8813613653183,19.758714735508,3.01561337259538,1.10380324981811,3.10188817097775,2.14184449727579,2.66187355608478,39.3556289672852,39.3399963378906,39.3712577819824,39.8319816589355,41.1949920654297,38.4689750671387,38.879264831543,37.484992980957,40.2735404968262,1.85489850366776,55.0647944776196,24.9380741891878,30.1267202884318,22681858,8714098480.02184,7073269967.16017,10527164426.6456,9416354036.4196,Lower middle income,4.47347860829857,5.3357241253384,0.375448673046679,297080.891217363,-1.21001923084259,0.265725812315941,5887,19627,301,0.186150197628459,0.620616600790514,0.00951778656126482,14.43074,2.4148,16.84554,5.24,5.24,4.22,,87.196689815,52.6,35,61.2,5.24,4.22,87.196689815,lec,28.63336372,,,"(2010,2015]"
COG,2004,9447.6630859375,2.0051703453064,11.3219872117043,2.62039191983075,0.963323894307539,1.2824435241229,15.7709401056315,2.89611309646045,52.9077568054199,75.2571258544922,30.5583915710449,50.8371162414551,76.0103607177734,25.6638698577881,54.9783973693848,74.5038833618164,35.4529190063477,2.42976607961798,131.368198717322,80.5297928332926,50.8384058840296,3510468,3743531239.96753,7387377734.0628,2363288839.08831,3175353583.04435,Lower middle income,17.5899433006735,7.92307536884695,0.525532457477478,658098.663670721,-1.21001923084259,0.265725812315941,1054,8491,61,0.226423200859291,1.82406015037594,0.0131041890440387,49.92932,0.68267,50.61199,4.79,4.79,4.58,84.9339370727539,,45.9,30,48.2,4.79,4.58,84.2208472946154,lec,173.0633392,,,"(2000,2005]"
COG,2005,13388.32421875,2.01226115226746,12.3429886996746,3.6007126585263,1.28113178657218,1.31325121359975,,3.08076894768494,54.7102088928223,77.5718383789063,31.8485870361328,53.9617652893066,79.9348373413086,27.9886913299561,55.458667755127,75.208854675293,35.7084846496582,3.09449011456182,138.663567306195,84.1581731086679,54.505394197527,3622775,5122710670.08602,8119857436.48556,3317745075.95815,3733619544.74446,Lower middle income,16.9969545541791,9.93700746940727,0.545769676943275,648126.113875472,-1.21001923084259,0.265725812315941,1721,9337,68,0.282223679895048,1.53115775664152,0.0111511971138078,47.34689,0.52136,47.86825,4.83,4.83,4.66,85.6872406005859,,46.2,30,49,4.83,4.66,84.2777522680769,lec,93.68627167,,,"(2000,2005]"
COG,2006,14818.8056640625,2.0145583152771,14.7972449660301,3.85668867011867,1.34980895782423,1.34608806932674,6.86771712520475,3.2836855726996,56.2813110351563,80.338752746582,32.2238731384277,55.9135093688965,83.3233337402344,28.5036849975586,56.6491203308106,77.3541870117188,35.9440612792969,6.53784395299605,149.779644491169,84.1596778063622,65.6199666848068,3745141,6506604609.64933,8558027994.88017,5073251096.54973,4606171444.71042,Lower middle income,16.4362782977676,13.4044530518359,0.671429611271203,763654.225909828,-1.21001923084259,0.265725812315941,3502,12914,131,0.45257172395968,1.66890669423624,0.0169294391315585,44.14069,0.41047,44.55116,5.15,5.15,4.72,,,43.8,30,49.4,5.15,4.72,84.3346572415385,lec,111.6759872,,,"(2005,2010]"
COG,2007,11629.5478515625,2.01685833930969,38.5631173849106,2.92475553696773,1.07321090008601,1.38033818792118,-27.6598057738217,3.42501185944344,55.5114631652832,78.839973449707,32.1829643249512,54.5616836547852,80.9417953491211,28.1815795898438,56.4612464904785,76.738151550293,36.1843414306641,2.65464645060699,132.052597396075,78.5294841648014,53.5231132312731,3876119,6592305406.71709,7287068177.28842,4493098515.69105,4934821394.01957,Lower middle income,16.0791319154374,14.1343418995275,0.879349806676683,1024305.76924536,-1.21001923084259,0.265725812315941,6327,14884,122,0.752587129772808,1.77042940406804,0.0145117164267872,57.32045,0.37743,57.69788,4.87,4.87,4.73,,84.391562215,44.4,30,49.4,4.87,4.73,84.391562215,lec,114.9191208,,,"(2005,2010]"
COG,2008,16643.962890625,2.01916074752808,28.3593386411667,4.04427779600085,1.39730299217205,1.41474456935141,,3.44063814302318,53.2110137939453,73.7191848754883,32.7028503417969,53.0386466979981,77.0783920288086,28.9988975524902,53.3833923339844,70.359977722168,36.4067993164063,4.95875092023155,122.153988802246,75.1514962068751,47.0024925953704,4011486,8912225916.03985,7779748569.7872,5574031839.28372,5287061488.0705,Lower middle income,15.639011605267,11.4928559267399,0.603304233074456,967490.73547063,-1.21001923084259,0.265725812315941,9048,19332,86,0.75937893411666,1.62249265631557,0.00721779269827948,60.8427,0.28532,61.12802,4.87,4.87,4.73,,84.42185939,45.3,30,54.6,4.87,4.73,84.42185939,lec,101.8002014,,,"(2005,2010]"
COG,2009,13525.482421875,2.02146577835083,39.0421152114868,3.17968914166979,1.15678343782194,1.44779205517467,-24.051955435011,3.30474858232592,54.549690246582,78.2300415039063,30.8693466186523,55.4965133666992,85.5448837280274,25.4481544494629,53.6028747558594,70.9152069091797,36.2905426025391,4.4150037479522,120.62339939827,70.417977115355,50.2054222829147,4145391,6755575077.04057,8648659503.2444,4816476039.22435,5363342568.76053,Lower middle income,15.098751903033,15.1507258093523,0.815965350731932,978240.353205787,-1.21001923084259,0.265725812315941,12424,22412,102,1.29174464545644,2.33021418174257,0.0106051154086089,87.75225,0.35801,88.11026,5.06,5.06,4.73,,84.42185939,45.4,30,55.4,5.06,4.73,84.42185939,lec,165.6595306,,,"(2005,2010]"
COG,2010,21845.689453125,2.02377367019653,38.9881044626236,4.97999049606927,1.60542798261492,1.47857564043144,,3.07835852567682,53.3926696777344,74.6833190917969,32.1020240783691,57.2284393310547,86.3722381591797,28.0846347808838,49.5569038391113,62.9944076538086,36.1194076538086,0.39152501122766,139.817599025563,85.1196700579951,54.6979289675676,4273731,10221068210.3146,10221068210.3146,6568061912.82858,6568061912.82858,Lower middle income,14.574739190801,15.6960360654049,0.706060741292883,779559.905423724,-1.21001923084259,0.265725812315941,13684,22005,108,1.13758417158534,1.82932912129022,0.0089783024357802,67.7064,0.24854,67.95494,5.05,5.05,4.72,,84.42185939,43.2,15,61,5.05,4.72,84.42185939,lec,152.4236908,,,"(2005,2010]"
COG,2011,26966.0703125,2.02609777450562,32.6959609985352,5.97555572476028,1.78767710182065,1.50690231883796,18.2249119205733,2.8326678406523,53.999870300293,76.359977722168,31.6397666931152,56.6952819824219,86.8676376342773,26.5229320526123,51.3044662475586,65.8523254394531,36.7566032409668,1.75958704273802,145.118779248577,87.2830509383417,57.8357283102356,4394844,12591110062.7911,11295995618.2635,8343154975.53225,7223420112.01309,Lower middle income,14.1466620663158,15.6773820544119,0.651149367916343,793821.843797416,-1.21001923084259,0.265725812315941,17183,27504,102,1.19053557818887,1.90563292454791,0.00706713780918728,57.45191,0.28065,57.73256,5.05,5.05,4.72,,84.42185939,43.6,20,61,5.05,4.72,84.42185939,lec,155.6998138,,,"(2010,2015]"
